parent_code,sub_code,sub_name
AB201,―  AB201804,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201803,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201800,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201204,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201203,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201200,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201104,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201103,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201100,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201004,종합병원1등급간호관리료적용기본입원료
AB201,―  AB201003,종합병원1등급간호관리료적용기본입원료
AB202,―  AB202904,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202903,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202900,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202804,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202803,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202800,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202204,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202203,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202200,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202104,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202103,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202100,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202004,종합병원2등급간호관리료적용기본입원료
AB202,―  AB202003,종합병원2등급간호관리료적용기본입원료
AB203,―  AB203904,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203903,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203900,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203804,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203803,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203800,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203204,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203203,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203200,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203104,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203103,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203100,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203004,종합병원3등급간호관리료적용기본입원료
AB203,―  AB203003,종합병원3등급간호관리료적용기본입원료
AB204,―  AB204904,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204903,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204900,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204804,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204803,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204800,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204204,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204203,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204200,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204104,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204103,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204100,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204004,종합병원4등급간호관리료적용기본입원료
AB204,―  AB204003,종합병원4등급간호관리료적용기본입원료
AB205,―  AB205904,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205903,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205900,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205804,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205803,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205800,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205204,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205203,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205200,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205104,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205103,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205100,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205004,종합병원5등급간호관리료적용기본입원료
AB205,―  AB205003,종합병원5등급간호관리료적용기본입원료
AB207,―  AB207904,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207903,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207900,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207804,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207803,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207800,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207204,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207203,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207200,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207104,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207103,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207100,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207004,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB207,―  AB207003,종합병원7등급간호관리료적용기본입원료-서울특별시및광역시구지역소재요양기관
AB217,―  AB217904,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217903,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217900,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217804,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217803,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217800,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217204,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217203,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217200,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217104,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217103,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217100,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217004,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB217,―  AB217003,"종합병원7등급간호관리료적용기본입원료-의료취약지역,서울특별시및광역시구지역소재요양기관이아닌경우"
AB220,―  AB220904,종합병원5인실입원료
AB220,―  AB220903,종합병원5인실입원료
AB220,―  AB220900,종합병원5인실입원료
AB220,―  AB220804,종합병원5인실입원료
AB220,―  AB220803,종합병원5인실입원료
AB220,―  AB220800,종합병원5인실입원료
AB220,―  AB220204,종합병원5인실입원료
AB220,―  AB220203,종합병원5인실입원료
AB220,―  AB220200,종합병원5인실입원료
AB220,―  AB220104,종합병원5인실입원료
AB220,―  AB220103,종합병원5인실입원료
AB220,―  AB220100,종합병원5인실입원료
AB220,―  AB220004,종합병원5인실입원료
AB220,―  AB220003,종합병원5인실입원료
AB221,―  AB221904,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221903,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221900,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221804,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221803,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221800,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221204,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221203,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221200,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221104,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221103,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221100,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221004,종합병원1등급간호관리료적용5인실입원료
AB221,―  AB221003,종합병원1등급간호관리료적용5인실입원료
AB222,―  AB222904,종합병원2등급간호관리료적용5인실입원료
